"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Moderately Suited","Elmore","LCPC",111.88166983094,0,0
0,"Well Suited","Elmore","LCPC",38.2868548338723,0,0
0,"Well Suited","Elmore","LCPC",25.488640899541,0,0
0,"Not Rated","Elmore","LCPC",8.10398033137862,0,0
0,"Well Suited","Elmore","LCPC",2.59766676082297,0,0
0,"Not Suited","Elmore","LCPC",26.1460811024312,0,0
0,"Well Suited","Elmore","LCPC",9.51818190936085,0,0
0,"Not Rated","Elmore","LCPC",24.2745903970486,0,0
0,"Not Rated","Elmore","LCPC",3.05077247262397,0,0
0,"Moderately Suited","Elmore","LCPC",67.9241936661662,0,0
0,"Marginally Suited","Elmore","LCPC",6.91224837177606,0,0
0,"Moderately Suited","Elmore","LCPC",13.5770408740025,0,0
0,"Not Suited","Elmore","LCPC",33.6817026493557,0,0
0,"Moderately Suited","Elmore","LCPC",37.6455194204635,0,0
0,"Not Suited","Elmore","LCPC",7.24425778356403,0,0
0,"Not Rated","Elmore","LCPC",2.08197033970163,0,0
0,"Moderately Suited","Elmore","LCPC",22.1023507184417,0,0
0,"Not Rated","Elmore","LCPC",11.3844341084688,0,0
0,"Moderately Suited","Elmore","LCPC",3.97609233968654,0,0
0,"Moderately Suited","Elmore","LCPC",9.77292395730928,0,0
0,"Not Rated","Elmore","LCPC",5.72008928468877,0,0
0,"Not Suited","Elmore","LCPC",22.0887421365103,0,0
0,"Moderately Suited","Elmore","LCPC",18.0687189969328,0,0
0,"Moderately Suited","Elmore","LCPC",11.2331242197251,0,0
0,"Moderately Suited","Elmore","LCPC",4.77279062887468,0,0
0,"Moderately Suited","Elmore","LCPC",13.5171295529936,0,0
0,"Moderately Suited","Elmore","LCPC",10.3266665465744,0,0
0,"Well Suited","Elmore","LCPC",107.67423676342,0,0
0,"Moderately Suited","Elmore","LCPC",5.56758489029871,0,0
0,"Moderately Suited","Elmore","LCPC",19.048099994003,0,0
0,"Moderately Suited","Elmore","LCPC",16.5050518978192,0,0
0,"Moderately Suited","Elmore","LCPC",15.3862954191787,0,0
0,"Well Suited","Elmore","LCPC",2.02983737425932,0,0
0,"Moderately Suited","Elmore","LCPC",5.41168136434985,0,0
0,"Well Suited","Elmore","LCPC",9.7832397435473,0,0
0,"Not Rated","Elmore","LCPC",174.112002902901,0,0
0,"Moderately Suited","Elmore","LCPC",7.82490374063589,0,0
0,"Marginally Suited","Elmore","LCPC",7.97596602513036,0,0
0,"Not Rated","Elmore","LCPC",5.83442654330314,0,0
0,"Moderately Suited","Elmore","LCPC",38.122084925837,0,0
0,"Not Suited","Elmore","LCPC",9.86395156486987,0,0
0,"Moderately Suited","Elmore","LCPC",4.69535603312575,0,0
0,"Moderately Suited","Elmore","LCPC",32.2622814791139,0,0
0,"Moderately Suited","Elmore","LCPC",7.64362859878679,0,0
0,"Moderately Suited","Elmore","LCPC",27.9903352412473,0,0
0,"Marginally Suited","Elmore","LCPC",7.89633364386677,0,0
0,"Marginally Suited","Elmore","LCPC",10.3010381666756,0,0
0,"Moderately Suited","Elmore","LCPC",5.42663201729553,0,0
0,"Moderately Suited","Elmore","LCPC",17.3261317545021,0,0
0,"Moderately Suited","Elmore","LCPC",1.51924053915802,0,0
0,"Not Suited","Elmore","LCPC",2.44081258238951,0,0
0,"Moderately Suited","Elmore","LCPC",4.75965785234672,0,0
0,"Moderately Suited","Elmore","LCPC",8.18314346126403,0,0
0,"Not Suited","Elmore","LCPC",3.45435853329256,0,0
0,"Moderately Suited","Elmore","LCPC",8.85830850900093,0,0
0,"Moderately Suited","Elmore","LCPC",2.38185236053093,0,0
0,"Moderately Suited","Elmore","LCPC",2.70328118019638,0,0
0,"Moderately Suited","Elmore","LCPC",9.14138625354802,0,0
0,"Moderately Suited","Elmore","LCPC",17.9350112904841,0,0
0,"Moderately Suited","Elmore","LCPC",10.7474047863564,0,0
0,"Moderately Suited","Elmore","LCPC",13.8411826023648,0,0
0,"Moderately Suited","Elmore","LCPC",14.4175601904304,0,0
0,"Marginally Suited","Elmore","LCPC",13.5268063356085,0,0
0,"Not Suited","Elmore","LCPC",22.4097911614882,0,0
0,"Moderately Suited","Elmore","LCPC",13.1226562637157,0,0
0,"Not Suited","Elmore","LCPC",10.877382794899,0,0
0,"Moderately Suited","Elmore","LCPC",5.13884369311143,0,0
0,"Not Rated","Elmore","LCPC",44.8020628848625,0,0
0,"Moderately Suited","Elmore","LCPC",5.74292563497669,0,0
0,"Moderately Suited","Elmore","LCPC",124.010180849888,0,0
0,"Not Suited","Elmore","LCPC",53.9538784064883,0,0
0,"Moderately Suited","Elmore","LCPC",9.75492389702788,0,0
0,"Marginally Suited","Elmore","LCPC",4.23675596210743,0,0
0,"Moderately Suited","Elmore","LCPC",12.4992765776699,0,0
0,"Not Suited","Elmore","LCPC",1604.90816226004,0,0
0,"Moderately Suited","Elmore","LCPC",4.89607088444379,0,0
0,"Well Suited","Elmore","LCPC",13.5008176317785,0,0
0,"Moderately Suited","Elmore","LCPC",15.9568363516039,0,0
0,"Moderately Suited","Elmore","LCPC",4.47595175280933,0,0
0,"Moderately Suited","Elmore","LCPC",21.040983068686,0,0
0,"Well Suited","Elmore","LCPC",19.231109692452,0,0
0,"Not Rated","Elmore","LCPC",15.2586044753481,0,0
0,"Moderately Suited","Elmore","LCPC",4.7242762665696,0,0
0,"Not Rated","Elmore","LCPC",4.35311068670762,0,0
0,"Marginally Suited","Elmore","LCPC",13.941794178015,0,0
0,"Well Suited","Elmore","LCPC",15.170414715372,0,0
0,"Moderately Suited","Elmore","LCPC",18.9937982767529,0,0
0,"Moderately Suited","Elmore","LCPC",13.760427996119,0,0
0,"Moderately Suited","Elmore","LCPC",28.2162735619281,0,0
0,"Well Suited","Elmore","LCPC",42.5370712306452,0,0
0,"Moderately Suited","Elmore","LCPC",41.4083180638205,0,0
